house_num,house_group,year,week,location,period,mean,std,median,min,max,q25,q75,iqr,n_points,hours,pct_below_12,pct_12_to_18,pct_18_to_24,pct_above_24,pct_above_28,minutes_below_12,minutes_in_who,minutes_above_24,range,cv,extreme_cold_events,extreme_hot_events
16,control,2008,2,bedroom,overall,17.308721252973832,2.1808011839011088,17.3,12.7,21.9,15.8,19.1,3.3000000000000007,5044,168.13333333333333,0.0,57.98969072164949,42.01030927835052,0.0,0.0,0,4238,0,9.2,12.599435579485242,0,0
16,control,2008,2,bedroom,day,18.557154953429297,1.9711132956868083,19.1,12.7,21.9,17.3,19.89,2.59,2362,78.73333333333333,0.0,29.212531752751904,70.7874682472481,0.0,0.0,0,3344,0,9.2,10.621850712749227,0,0
16,control,2008,2,bedroom,night,16.171168241965976,1.6800246839791508,16.1,12.7,20.2,14.8,17.39,2.59,2645,88.16666666666667,0.0,83.78071833648393,16.219281663516067,0.0,0.0,0,858,0,7.5,10.389012462434843,0,0
17,control,2008,2,bedroom,overall,20.784340637450203,1.8104720762206326,20.9,16.3,25.5,19.39,21.9,2.509999999999998,5020,167.33333333333334,0.0,6.53386454183267,90.35856573705179,3.1075697211155378,0.0,0,9072,312,9.2,8.710750597295537,0,0
17,control,2008,2,bedroom,day,21.46297308662742,1.2925730747898407,21.3,17.2,25.3,20.6,22.4,1.7999999999999972,2378,79.26666666666667,0.0,0.37846930193439865,97.14045416316233,2.48107653490328,0.0,0,4620,118,8.100000000000001,6.022339354258347,0,0
17,control,2008,2,bedroom,night,20.172666666666665,1.9848325235445299,19.8,16.3,25.5,18.6,21.6,3.0,2640,88.0,0.0,12.083333333333334,84.24242424242424,3.6742424242424243,0.0,0,4448,194,9.2,9.839217374390413,0,0
18,active,2008,2,bedroom,overall,18.765903967538325,2.300814616049568,18.55,13.9,28.3,17.3,20.6,3.3000000000000007,4436,147.86666666666667,0.0,40.689810640216415,58.54373309287646,0.7664562669071235,0.1127141568981064,0,5194,68,14.4,12.260611692511953,0,0
18,active,2008,2,bedroom,day,19.481363423760524,2.681360547360497,19.89,13.9,28.3,17.5,21.7,4.199999999999999,2138,71.26666666666667,0.0,31.29092609915809,67.11880261927034,1.5902712815715623,0.23386342376052385,0,2870,68,14.4,13.763721198744053,0,0
18,active,2008,2,bedroom,night,18.055715231788078,1.5849576539199095,17.89,14.4,21.8,17.2,19.1,1.9000000000000021,2265,75.5,0.0,50.154525386313466,49.845474613686534,0.0,0.0,0,2258,0,7.4,8.778149375824805,0,0
19,active,2008,2,bedroom,overall,18.15347489581266,2.361307986649659,18.1,12.2,23.3,16.89,20.0,3.1099999999999994,5039,167.96666666666667,0.0,46.79499900773963,53.205000992260366,0.0,0.0,0,5362,0,11.100000000000001,13.007471022500084,0,0
19,active,2008,2,bedroom,day,18.98902010050251,2.573705926088305,19.8,12.2,23.3,17.39,20.8,3.41,2388,79.6,0.0,29.731993299832492,70.2680067001675,0.0,0.0,0,3356,0,11.100000000000001,13.55365317676501,0,0
19,active,2008,2,bedroom,night,17.405741444866923,1.8606678744013954,17.6,12.5,21.0,16.7,18.7,2.0,2630,87.66666666666667,0.0,61.86311787072243,38.136882129277566,0.0,0.0,0,2006,0,8.5,10.689966183256844,0,0
20,active,2008,2,bedroom,overall,19.978809157368218,3.0101214140304946,19.89,12.8,26.4,17.89,22.3,4.41,5198,173.26666666666668,0.0,27.260484801846864,62.601000384763374,10.138514813389765,0.0,0,6508,1054,13.599999999999998,15.066570736626497,0,0
20,active,2008,2,bedroom,day,21.661242088607594,2.8691378906894967,22.2,12.8,26.4,19.7,23.9,4.199999999999999,2528,84.26666666666667,0.0,12.262658227848101,66.89082278481013,20.84651898734177,0.0,0,3382,1054,13.599999999999998,13.24549108935206,0,0
20,active,2008,2,bedroom,night,18.38585393258427,2.1516281533738697,18.2,12.8,24.0,17.5,20.0,2.5,2670,89.0,0.0,41.46067415730337,58.539325842696634,0.0,0.0,0,3126,0,11.2,11.7026283427644,0,0
21,control,2008,2,bedroom,overall,19.68046469884324,1.7022184289165145,19.8,14.7,23.7,18.5,20.9,2.3999999999999986,5014,167.13333333333333,0.0,18.747506980454727,81.25249301954527,0.0,0.0,0,8148,0,9.0,8.649279653526504,0,0
21,control,2008,2,bedroom,day,19.290553959786624,1.7292755670878621,19.39,14.7,23.7,18.1,20.5,2.3999999999999986,2437,81.23333333333333,0.0,22.60976610586787,77.39023389413214,0.0,0.0,0,3772,0,9.0,8.96436447959315,0,0
21,control,2008,2,bedroom,night,20.042688845401173,1.5961592787320005,20.39,16.0,23.4,19.3,21.1,1.8000000000000007,2555,85.16666666666667,0.0,15.22504892367906,84.77495107632093,0.0,0.0,0,4332,0,7.399999999999999,7.963798126308995,0,0
22,active,2008,2,bedroom,overall,17.08587624669245,1.623950594676175,17.3,13.0,21.1,16.1,18.2,2.099999999999998,4913,163.76666666666668,0.0,68.69529818847954,31.30470181152046,0.0,0.0,0,3076,0,8.100000000000001,9.504637463299815,0,0
22,active,2008,2,bedroom,day,17.197050173010382,1.6413555379041773,17.2,13.0,21.1,16.3,18.3,2.0,2312,77.06666666666666,0.0,64.48961937716263,35.51038062283737,0.0,0.0,0,1642,0,8.100000000000001,9.544401635113998,0,0
22,active,2008,2,bedroom,night,16.998458252427184,1.6061872379585087,17.39,13.2,20.7,15.9,18.1,2.200000000000001,2575,85.83333333333333,0.0,72.15533980582525,27.844660194174757,0.0,0.0,0,1434,0,7.5,9.44901716441939,0,0
23,control,2008,2,bedroom,overall,18.24147000397298,1.628232572987243,18.39,14.8,22.6,17.3,19.2,1.8999999999999986,5034,167.8,0.0,39.670242352006355,60.329757647993645,0.0,0.0,0,6074,0,7.800000000000001,8.925994301076695,0,0
23,control,2008,2,bedroom,day,18.76725786677564,1.8152675392002433,18.89,14.8,22.6,17.8,20.1,2.3000000000000007,2447,81.56666666666666,0.0,34.0008173273396,65.99918267266041,0.0,0.0,0,3230,0,7.800000000000001,9.672524095349473,0,0
23,control,2008,2,bedroom,night,17.755132295719843,1.2351514981737324,18.0,14.9,20.39,16.89,18.6,1.7100000000000009,2570,85.66666666666667,0.0,44.66926070038911,55.3307392996109,0.0,0.0,0,2844,0,5.49,6.9565885379039685,0,0
24,active,2008,2,bedroom,overall,20.291936318407963,1.6246975747257222,20.5,15.6,24.2,19.39,21.3,1.9100000000000001,5025,167.5,0.0,10.149253731343283,89.35323383084577,0.4975124378109453,0.0,0,8980,50,8.6,8.006616762599768,0,0
24,active,2008,2,bedroom,day,20.625402862985684,1.8414370464790932,20.9,15.6,24.2,19.8,21.9,2.099999999999998,2445,81.5,0.0,12.024539877300613,86.95296523517383,1.0224948875255624,0.0,0,4252,50,8.6,8.92800523079107,0,0
24,active,2008,2,bedroom,night,19.996422700587086,1.3025229574228971,20.3,15.8,22.9,19.3,20.9,1.5999999999999979,2555,85.16666666666667,0.0,7.710371819960861,92.28962818003914,0.0,0.0,0,4716,0,7.099999999999998,6.513779874160471,0,0
25,control,2008,2,bedroom,overall,17.935375650599685,1.6525035588055772,18.1,12.8,23.35,17.3,18.89,1.5899999999999999,4419,147.3,0.0,45.75695858791582,54.24304141208418,0.0,0.0,0,4794,0,10.55,9.213654572940737,0,0
25,control,2008,2,bedroom,day,18.2950569476082,1.6614984104839872,18.5,12.8,23.35,17.5,19.2,1.6999999999999993,2195,73.16666666666667,0.0,37.995444191343964,62.004555808656036,0.0,0.0,0,2722,0,10.55,9.081679358758175,0,0
25,control,2008,2,bedroom,night,17.57922605537903,1.5721323324018552,17.8,13.0,21.7,16.8,18.6,1.8000000000000007,2203,73.43333333333334,0.0,53.109396277803,46.89060372219701,0.0,0.0,0,2066,0,8.7,8.943125979774301,0,0
26,active,2008,2,bedroom,overall,19.33545297172533,2.889552736493658,19.1,13.6,27.4,16.89,21.2,4.309999999999999,5199,173.3,0.0,36.75706866705136,54.548951721484904,8.693979611463742,0.0,0,5672,904,13.799999999999999,14.94432398723276,0,0
26,active,2008,2,bedroom,day,18.069767441860467,0.5285131361709045,17.89,17.39,19.1,17.6,18.445,0.8449999999999989,43,1.4333333333333333,0.0,51.162790697674424,48.837209302325576,0.0,0.0,0,42,0,1.7100000000000009,2.9248474717308737,0,0
27,active,2008,2,bedroom,overall,19.156497403346798,2.970549419701576,19.3,12.9,25.4,16.8,21.7,4.899999999999999,5199,173.3,0.0,32.890940565493366,65.51259857664935,1.5964608578572803,0.0,0,6812,166,12.499999999999998,15.506746129814925,0,0
27,active,2008,2,bedroom,day,19.765544022906226,3.218963103198176,20.6,12.9,25.4,17.8,22.3,4.5,2794,93.13333333333334,0.0,26.77165354330709,70.36506800286327,2.863278453829635,0.0,0,3932,160,12.499999999999998,16.28572985123875,0,0
27,active,2008,2,bedroom,night,18.448939708939708,2.4717434580144073,18.6,13.3,24.2,16.5,20.2,3.6999999999999993,2405,80.16666666666667,0.0,40.0,59.87525987525988,0.12474012474012475,0.0,0,2880,6,10.899999999999999,13.397753459060235,0,0
28,control,2008,2,bedroom,overall,19.33332323232323,1.4185975612490065,19.39,16.0,22.4,18.39,20.2,1.8099999999999987,4950,165.0,0.0,18.363636363636363,81.63636363636364,0.0,0.0,0,8082,0,6.399999999999999,7.337577426302294,0,0
28,control,2008,2,bedroom,day,19.180864246250987,1.4076372263881005,19.3,16.0,22.2,18.3,20.2,1.8999999999999986,2534,84.46666666666667,0.0,19.850039463299133,80.14996053670087,0.0,0.0,0,4062,0,6.199999999999999,7.3387580888761645,0,0
28,control,2008,2,bedroom,night,19.47639715123586,1.412637343648102,19.39,16.6,22.4,18.6,20.3,1.6999999999999993,2387,79.56666666666666,0.0,17.008797653958943,82.99120234604106,0.0,0.0,0,3962,0,5.799999999999997,7.253073207939098,0,0
29,active,2008,2,bedroom,overall,20.709657626466626,2.5623897583461805,21.0,15.0,27.5,18.8,22.3,3.5,5199,173.3,0.0,17.96499326793614,73.20638584343143,8.828620888632429,0.0,0,7612,918,12.5,12.37292187327851,0,0
29,active,2008,2,bedroom,day,21.018762813715096,2.8007928648508003,21.8,15.0,27.5,18.89,23.0,4.109999999999999,2829,94.3,0.0,18.769883351007426,68.54012018381054,12.689996465182043,0.0,0,3878,718,12.5,13.32520324661181,0,0
29,active,2008,2,bedroom,night,20.340687763713085,2.1890606587591286,20.55,15.4,26.7,18.725,21.8,3.0749999999999993,2370,79.0,0.0,17.0042194092827,78.77637130801688,4.219409282700422,0.0,0,3734,200,11.299999999999999,10.761979556386088,0,0
30,control,2008,2,bedroom,overall,18.45604902826855,1.7779879797866742,18.6,14.1,23.0,17.2,19.7,2.5,4528,150.93333333333334,0.0,37.014134275618375,62.985865724381625,0.0,0.0,0,5704,0,8.9,9.633632729645365,0,0
30,control,2008,2,bedroom,day,18.474142512077297,1.9975111601938456,18.5,14.1,23.0,17.1,19.89,2.789999999999999,2484,82.8,0.0,39.57326892109501,60.42673107890499,0.0,0.0,0,3002,0,8.9,10.812470234480392,0,0
30,control,2008,2,bedroom,night,18.42241769041769,1.460517766410111,18.7,15.2,22.4,17.39,19.39,2.0,2035,67.83333333333333,0.0,34.054054054054056,65.94594594594595,0.0,0.0,0,2684,0,7.199999999999999,7.927937532161105,0,0
1,active,2009,1,living,overall,17.472624902419987,3.269257688154332,17.6,10.6,23.8,14.8,19.89,5.09,5124,170.8,4.020296643247463,50.68306010928961,45.29664324746292,0.0,0.0,412,4642,0,13.200000000000001,18.710741553786427,2,0
1,active,2009,1,living,day,16.71067661691542,2.823383592924088,17.2,10.6,22.4,14.6,18.5,3.9000000000000004,2010,67.0,4.925373134328359,57.810945273631845,37.2636815920398,0.0,0.0,198,1498,0,11.799999999999999,16.89568685726412,2,0
1,active,2009,1,living,night,17.959842139175258,3.443737740275669,18.0,10.6,23.8,15.2,20.8,5.600000000000001,3104,103.46666666666667,3.4471649484536084,46.230670103092784,50.322164948453604,0.0,0.0,214,3124,0,13.200000000000001,19.174654841558702,2,0
2,active,2009,1,living,overall,16.839847923571845,3.067529676368558,16.7,11.6,25.6,14.3,18.89,4.59,5129,170.96666666666667,1.1503217001364787,61.025541041138624,36.9077792942094,0.9163579645155,0.0,118,3786,94,14.000000000000002,18.21589892195365,2,0
2,active,2009,1,living,day,18.549555444555445,3.2789196536550365,18.89,11.9,25.6,16.0,21.0,5.0,2002,66.73333333333333,0.999000999000999,40.65934065934066,55.99400599400599,2.3476523476523474,0.0,40,2242,94,13.700000000000001,17.676540354057085,0,0
2,active,2009,1,living,night,15.741406149903908,2.3415341881027074,15.6,11.6,20.7,13.6,17.89,4.290000000000001,3122,104.06666666666666,1.2491992312620115,74.15118513773223,24.59961563100577,0.0,0.0,78,1536,0,9.1,14.875000148045867,2,0
3,active,2009,1,living,overall,19.597000973709836,2.537519455942389,19.39,14.1,27.6,17.6,21.6,4.0,5135,171.16666666666666,0.0,29.93184031158715,65.04381694255113,5.024342745861733,0.0,0,6680,516,13.500000000000002,12.948509107830189,0,0
3,active,2009,1,living,day,18.70044776119403,1.8812136923285832,18.3,15.2,23.5,17.39,19.89,2.5,2010,67.0,0.0,41.343283582089555,58.656716417910445,0.0,0.0,0,2358,0,8.3,10.059725394556365,0,0
3,active,2009,1,living,night,20.173508038585208,2.7371758956964523,20.2,14.1,27.6,18.3,22.1,3.8000000000000007,3110,103.66666666666667,0.0,22.70096463022508,69.0032154340836,8.29581993569132,0.0,0,4292,516,13.500000000000002,13.568170148995135,0,0
4,active,2009,1,living,overall,16.245327947682245,3.73372784593629,16.8,8.0,23.3,13.0,19.3,6.300000000000001,5199,173.3,17.984227736103097,39.56530101942681,42.45047124447009,0.0,0.0,1870,4414,0,15.3,22.98339472099724,7,0
4,active,2009,1,living,day,17.570063045586807,3.7886753987317143,18.7,8.0,23.3,15.4,20.5,5.1,2062,68.73333333333333,12.269641125121241,32.007759456838016,55.722599418040744,0.0,0.0,506,2298,0,15.3,21.56324305098804,5,0
4,active,2009,1,living,night,15.374558495377748,3.429450808613201,15.5,8.1,21.1,12.3,18.7,6.399999999999999,3137,104.56666666666666,21.740516416958876,44.532993305706086,33.72649027733504,0.0,0.0,1364,2116,0,13.000000000000002,22.30601164673601,6,0
5,control,2009,1,living,overall,14.914253942579862,1.9648521838957205,15.0,10.1,20.2,13.7,16.3,2.6000000000000014,4946,164.86666666666667,8.754549130610595,86.85806712494946,4.387383744439951,0.0,0.0,866,434,0,10.1,13.17432431726344,4,0
5,control,2009,1,living,day,14.982095839915745,2.1891197159948548,14.8,10.1,20.2,13.7,16.1,2.400000000000002,1899,63.3,9.004739336492891,79.67351237493418,11.321748288572934,0.0,0.0,342,430,0,10.1,14.611571968205789,4,0
5,control,2009,1,living,night,14.87197243190023,1.8101828087093599,15.2,10.1,18.0,13.6,16.3,2.700000000000001,3047,101.56666666666666,8.598621595011487,91.33574007220217,0.06563833278634722,0.0,0.0,524,4,0,7.9,12.17177356264147,4,0
6,active,2009,1,living,overall,14.034697933227346,2.9937660911698067,13.8,7.2,22.4,12.0,15.9,3.9000000000000004,5032,167.73333333333332,24.66216216216216,64.1295707472178,11.208267090620032,0.0,0.0,2482,1128,0,15.2,21.331175814493474,8,0
6,active,2009,1,living,night,14.2,,14.2,14.2,14.2,14.2,14.2,0.0,1,0.03333333333333333,0.0,100.0,0.0,0.0,0.0,0,0,0,0.0,,0,0
7,control,2009,1,living,overall,14.746208053691277,1.4706607668518388,14.6,11.2,18.89,13.8,15.8,2.0,5066,168.86666666666667,2.0529016975917886,95.79549940781682,2.1515988945913938,0.0,0.0,208,218,0,7.690000000000001,9.973145377422654,1,0
7,control,2009,1,living,day,15.087437125748503,2.010793153771198,14.8,11.2,18.89,13.850000000000001,16.7,2.849999999999998,835,27.833333333333332,7.18562874251497,82.39520958083833,10.419161676646707,0.0,0.0,120,174,0,7.690000000000001,13.3275992271712,1,0
7,control,2009,1,living,night,14.4699375354912,1.38368125047431,14.5,11.3,18.3,13.5,15.1,1.5999999999999996,1761,58.7,2.4985803520726857,96.25212947189097,1.2492901760363428,0.0,0.0,88,44,0,7.0,9.56245489713055,1,0
8,active,2009,1,living,overall,16.62734846989141,1.6426510963676482,16.6,12.1,21.8,15.6,17.89,2.290000000000001,5065,168.83333333333334,0.0,76.48568608094767,23.51431391905232,0.0,0.0,0,2382,0,9.700000000000001,9.879212547581714,0,0
8,active,2009,1,living,day,15.64236883116883,1.312896370824781,15.7,12.1,21.8,15.0,16.2,1.1999999999999993,1925,64.16666666666667,0.0,95.8961038961039,4.103896103896104,0.0,0.0,0,158,0,9.700000000000001,8.393206840953122,0,0
8,active,2009,1,living,night,17.23012238325282,1.537134035053074,17.2,13.0,20.1,16.39,18.5,2.1099999999999994,3105,103.5,0.0,64.18679549114333,35.813204508856685,0.0,0.0,0,2224,0,7.100000000000001,8.921202071943052,0,0
9,active,2009,1,living,overall,15.729138877991367,2.754692634867023,15.5,10.3,21.6,13.4,18.0,4.6,5098,169.93333333333334,6.237740290309925,68.00706159278148,25.75519811690859,0.0,0.0,636,2626,0,11.3,17.513308619338737,2,0
9,active,2009,1,living,day,19.63081560283688,1.5617199119286413,20.0,15.3,21.6,19.2,20.7,1.5,282,9.4,0.0,14.893617021276595,85.1063829787234,0.0,0.0,0,480,0,6.300000000000001,7.95545097832285,0,0
9,active,2009,1,living,night,15.329886363636362,2.741668730416774,15.7,10.3,20.5,13.3,17.2,3.8999999999999986,880,29.333333333333332,17.15909090909091,66.81818181818183,16.022727272727273,0.0,0.0,302,282,0,10.2,17.884468712828934,1,0
10,active,2009,1,living,overall,20.562193908023094,2.4584970228043215,20.9,14.1,24.7,18.4,22.6,4.200000000000003,5023,167.43333333333334,0.0,19.51025283695003,73.66115867011746,6.828588492932511,0.0,0,7400,686,10.6,11.956394506352012,0,0
10,active,2009,1,living,night,19.325000000000003,1.904453474877946,18.7,17.1,23.3,17.7,21.2,3.5,396,13.2,0.0,40.909090909090914,59.09090909090909,0.0,0.0,0,468,0,6.199999999999999,9.854869210235167,0,0
11,active,2009,1,living,overall,18.048252887788777,2.5135687442464603,17.89,10.0,23.3,16.7,19.89,3.1900000000000013,4848,161.6,3.2384488448844886,47.132838283828384,49.62871287128713,0.0,0.0,314,4812,0,13.3,13.92693663965175,1,0
11,active,2009,1,living,day,18.630398148148146,2.395871822025891,18.39,11.7,23.3,17.39,20.5,3.1099999999999994,1080,36.0,0.1851851851851852,40.27777777777778,59.53703703703703,0.0,0.0,4,1286,0,11.600000000000001,12.860014063972326,0,0
11,active,2009,1,living,night,17.222442541685446,2.6317209345384014,17.2,10.0,21.9,15.9,19.2,3.299999999999999,2219,73.96666666666667,6.985128436232538,53.26723749436684,39.74763406940063,0.0,0.0,310,1764,0,11.899999999999999,15.280764782164589,1,0
12,control,2009,1,living,overall,19.364076662008387,2.5358875172436526,19.3,14.8,25.1,17.6,21.2,3.599999999999998,5009,166.96666666666667,0.0,30.40527051307646,65.94130564983031,3.653423837093232,0.0,0,6606,366,10.3,13.095834939648693,0,0
12,control,2009,1,living,day,18.73440932642487,1.9555050136180132,19.1,14.8,23.4,17.8,20.1,2.3000000000000007,1930,64.33333333333333,0.0,29.430051813471504,70.56994818652849,0.0,0.0,0,2724,0,8.599999999999998,10.43803932937333,0,0
12,control,2009,1,living,night,19.755351333767077,2.768979558225201,19.7,14.9,25.1,17.5,22.0,4.5,3074,102.46666666666667,0.0,31.067013662979832,62.979830839297335,5.953155497722837,0.0,0,3872,366,10.200000000000001,14.016351880780215,0,0
13,active,2009,1,living,overall,15.093952333664348,2.305157513449286,14.6,10.19,25.1,13.6,16.2,2.5999999999999996,5035,167.83333333333334,4.091360476663357,82.89970208540218,12.790466732869909,0.21847070506454813,0.0,412,1288,22,14.910000000000002,15.272060375519054,1,0
13,active,2009,1,living,day,16.324944237918213,2.7258276949639213,15.7,12.4,25.1,13.9,18.3,4.4,1345,44.833333333333336,0.0,70.03717472118959,29.219330855018587,0.7434944237918215,0.0,0,786,20,12.700000000000001,16.69731703360185,0,0
13,active,2009,1,living,night,14.46603139013453,1.4124283912580822,14.3,12.3,20.2,13.3,15.3,2.0,2230,74.33333333333333,0.0,97.66816143497758,2.3318385650224216,0.0,0.0,0,104,0,7.899999999999999,9.76375865063671,0,0
14,active,2009,1,living,overall,15.807935081412563,1.9648194022973833,15.8,12.6,20.7,14.0,17.39,3.3900000000000006,4729,157.63333333333333,0.0,83.59061112285896,16.409388877141044,0.0,0.0,0,1552,0,8.1,12.429323578179897,0,0
14,active,2009,1,living,day,16.74758404558405,1.9499088006556,17.1,12.6,20.7,15.6,18.345,2.744999999999999,1755,58.5,0.0,67.12250712250713,32.87749287749288,0.0,0.0,0,1154,0,8.1,11.64292590112271,0,0
14,active,2009,1,living,night,15.25343476798924,1.751418390050781,14.8,12.6,18.8,13.7,17.0,3.3000000000000007,2974,99.13333333333334,0.0,93.30867518493612,6.691324815063887,0.0,0.0,0,398,0,6.200000000000001,11.482124627603852,0,0
15,active,2009,1,living,overall,17.29698566610455,2.31747784045784,17.3,11.9,21.4,15.6,19.3,3.700000000000001,4744,158.13333333333333,0.484822934232715,56.70320404721754,42.81197301854975,0.0,0.0,46,4062,0,9.499999999999998,13.398160148789431,1,0
15,active,2009,1,living,day,16.974352799518364,2.2468863903991974,16.9,11.9,21.4,15.4,18.5,3.0999999999999996,1661,55.36666666666667,1.3847080072245637,63.75677302829621,34.85851896447923,0.0,0.0,46,1158,0,9.499999999999998,13.236948807043477,1,0
15,active,2009,1,living,night,17.473964110929856,2.3430681008761587,17.7,12.2,21.1,15.6,19.5,3.9000000000000004,3065,102.16666666666667,0.0,52.626427406199014,47.37357259380098,0.0,0.0,0,2904,0,8.900000000000002,13.408909884452516,0,0
16,control,2009,1,living,overall,16.463541048466865,2.513548708550468,16.6,9.3,21.2,14.7,18.39,3.6900000000000013,5055,168.5,5.123639960435213,63.34322453016815,31.533135509396637,0.0,0.0,518,3188,0,11.899999999999999,15.267363814083831,2,0
16,control,2009,1,living,day,17.190653339834228,2.112211362821326,17.6,9.6,20.6,16.1,18.7,2.599999999999998,2051,68.36666666666666,2.681618722574354,58.60555826426134,38.71282301316431,0.0,0.0,110,1588,0,11.000000000000002,12.286975492239753,1,0
16,control,2009,1,living,night,15.963090000000001,2.641388283192672,15.8,9.3,21.2,14.3,18.1,3.8000000000000007,3000,100.0,6.800000000000001,66.66666666666666,26.53333333333333,0.0,0.0,408,1592,0,11.899999999999999,16.546848280581468,1,0
17,control,2009,1,living,overall,16.871241830065358,1.530798374566285,16.6,13.8,21.6,15.7,17.8,2.1000000000000014,5049,168.3,0.0,76.60922955040603,23.39077044959398,0.0,0.0,0,2362,0,7.800000000000001,9.073418483269734,0,0
17,control,2009,1,living,day,17.11840306122449,1.408711502322139,17.1,13.8,20.6,16.0,18.2,2.1999999999999993,1960,65.33333333333333,0.0,71.58163265306122,28.418367346938776,0.0,0.0,0,1114,0,6.800000000000001,8.229222651691511,0,0
17,control,2009,1,living,night,16.692100293064147,1.5608904951407583,16.2,14.1,21.6,15.6,17.5,1.9000000000000004,3071,102.36666666666666,0.0,80.26701400195377,19.73298599804624,0.0,0.0,0,1212,0,7.500000000000002,9.351073068913532,0,0
18,active,2009,1,living,overall,19.531200079872203,1.910166293318101,19.6,15.7,23.2,17.8,21.0,3.1999999999999993,5008,166.93333333333334,0.0,28.434504792332266,71.56549520766772,0.0,0.0,0,7168,0,7.5,9.78007641878911,0,0
18,active,2009,1,living,day,19.58719907407408,1.9449044544435545,19.75,15.7,23.1,17.8,21.1,3.3000000000000007,2160,72.0,0.0,29.537037037037038,70.46296296296296,0.0,0.0,0,3044,0,7.400000000000002,9.929466929336826,0,0
18,active,2009,1,living,night,19.488728932584266,1.8826251764165374,19.45,15.7,23.2,17.8,21.0,3.1999999999999993,2848,94.93333333333334,0.0,27.598314606741575,72.40168539325843,0.0,0.0,0,4124,0,7.5,9.660071638991674,0,0
19,active,2009,1,living,overall,15.068003579240404,2.613185174333636,15.4,7.6,20.5,13.2,17.1,3.900000000000002,5029,167.63333333333333,12.68641877112746,76.21793597136607,11.095645257506463,0.0,0.0,1276,1116,0,12.9,17.342610522961994,5,0
19,active,2009,1,living,day,15.125004830917874,2.5797679325410043,16.0,7.6,19.8,13.325000000000001,17.1,3.7750000000000004,2070,69.0,15.169082125603865,79.3719806763285,5.458937198067633,0.0,0.0,628,226,0,12.200000000000001,17.056311461584166,5,0
19,active,2009,1,living,night,15.027501694915255,2.6399995464237316,14.8,8.1,20.5,13.2,17.2,4.0,2950,98.33333333333333,10.983050847457628,73.9322033898305,15.084745762711865,0.0,0.0,648,890,0,12.4,17.567787380899176,4,0
20,active,2009,1,living,overall,15.204955044955046,2.2852206974531297,15.6,9.4,20.3,13.6,16.8,3.200000000000001,5005,166.83333333333334,8.49150849150849,82.07792207792208,9.430569430569431,0.0,0.0,850,944,0,10.9,15.02944724727324,2,0
20,active,2009,1,living,day,15.776915615906887,2.3715994254300674,16.3,9.4,20.3,14.3,17.4,3.099999999999998,2062,68.73333333333333,6.644034917555771,77.10960232783705,16.246362754607176,0.0,0.0,274,670,0,10.9,15.032085378202382,2,0
20,active,2009,1,living,night,14.792367972742761,2.124352344673111,14.9,9.4,18.9,13.3,16.5,3.1999999999999993,2935,97.83333333333333,9.812606473594549,85.79216354344122,4.395229982964225,0.0,0.0,576,258,0,9.499999999999998,14.36113777447641,2,0
21,control,2009,1,living,overall,19.59740993184031,2.537737327329048,19.39,14.1,27.6,17.6,21.6,4.0,5135,171.16666666666666,0.0,29.93184031158715,65.04381694255113,5.024342745861733,0.0,0,6680,516,13.500000000000002,12.949350634371,0,0
21,control,2009,1,living,day,18.70149253731343,1.8817964953653112,18.3,15.2,23.5,17.39,19.89,2.5,2010,67.0,0.0,41.343283582089555,58.656716417910445,0.0,0.0,0,2358,0,8.3,10.062279743773015,0,0
21,control,2009,1,living,night,20.17359961501444,2.7343987032609616,20.2,14.1,27.6,18.39,22.1,3.710000000000001,3117,103.9,0.0,22.649983958934875,69.07282643567532,8.277189605389799,0.0,0,4306,516,13.500000000000002,13.554342087893195,0,0
22,active,2009,1,living,overall,17.206013189448438,2.1730283480215156,16.8,13.2,23.9,15.5,18.6,3.1000000000000014,5004,166.8,0.0,67.68585131894484,32.31414868105516,0.0,0.0,0,3234,0,10.7,12.62947043045464,0,0
22,active,2009,1,living,day,17.085815738963532,1.5718876178869559,17.1,14.4,21.8,15.7,18.2,2.5,2084,69.46666666666667,0.0,70.87332053742801,29.126679462571975,0.0,0.0,0,1214,0,7.4,9.19995651306439,0,0
22,active,2009,1,living,night,17.29179794520548,2.512462262199152,16.6,13.2,23.9,15.275,19.39,4.115,2920,97.33333333333333,0.0,65.41095890410958,34.58904109589041,0.0,0.0,0,2020,0,10.7,14.529791928871028,0,0
23,control,2009,1,living,overall,19.419281951219514,2.604866362804052,18.89,15.4,27.5,17.39,20.6,3.210000000000001,5125,170.83333333333334,0.0,31.98048780487805,60.74146341463415,7.278048780487804,0.0,0,6226,746,12.1,13.413814008918434,0,0
23,control,2009,1,living,day,19.56106293706294,1.9565573439488586,19.5,16.0,25.8,18.1,20.7,2.599999999999998,2145,71.5,0.0,23.496503496503497,74.07925407925407,2.4242424242424243,0.0,0,3178,104,9.8,10.002305857529398,0,0
23,control,2009,1,living,night,19.318574317492416,2.9876663539519286,18.6,15.4,27.5,17.1,20.15,3.049999999999997,2967,98.9,0.0,38.18672059319177,50.994270306707115,10.819009100101113,0.0,0,3026,642,12.1,15.465252791696344,0,0
24,active,2009,1,living,overall,19.178756713745774,1.602676353517061,18.89,16.6,23.1,17.945,20.3,2.3550000000000004,5027,167.56666666666666,0.0,25.004973145016905,74.9950268549831,0.0,0.0,0,7540,0,6.5,8.356518503456446,0,0
